id,codigo,nombre,ubicacion
PD959,PD959,Los Espinos / esq. Av. Pedro de Valdivia,POINT(-70.60656599433618 -33.477048003087816)
PD960,PD960,Los Olmos / esq. Los 3 Antonios,POINT(-70.60467999980729 -33.479301995846434)
PD961,PD961,Los Olmos / esq. Las Dalias,POINT(-70.60314499700331 -33.47936199623832)
PD962,PD962,Los Olmos / esq. Exequiel Fernández,POINT(-70.60162600070923 -33.47942000315737)
PD963,PD963,Los Olmos / esq. Avenida Macul,POINT(-70.59932700247458 -33.479508000835594)
PD964,PD964,Los Olmos / esq. Brown Sur,POINT(-70.59560549403143 -33.47965404333378)
PD965,PD965,Los Olmos / esq. Santa Julia,POINT(-70.593084001293 -33.479742003485974)
PD1388,PD1388,Los Olmos / esq. María Etcheverry,POINT(-70.5907592884915 -33.479828540638835)
PD966,PD966,Los Olmos / esq. El Líbano,POINT(-70.58883999658045 -33.47990600364334)
PD967,PD967,Los Olmos / esq. Siria,POINT(-70.58566699727197 -33.480046003175794)
PD968,PD968,Los Olmos / esq. Ramón Cruz Montt,POINT(-70.58372800457653 -33.48013199917641)
PD969,PD969,Parada 8 / (M) Grecia,POINT(-70.57469699830594 -33.469943999266725)
PD970,PD970,Península / esq. El Lago,POINT(-70.57530599512145 -33.4718489972902)
PD971,PD971,Península / esq. El Litoral,POINT(-70.57582699554541 -33.473486002958076)
PD972,PD972,Península / esq. Avenida El Valle,POINT(-70.57625690039181 -33.47528339229816)
PD1392,PD1392,Caracas / esq. Venezuela,POINT(-70.56620599578743 -33.47909299855446)
PD977,PD977,Caracas / esq. Bolívar,POINT(-70.56674299988535 -33.48093700100104)
PD978,PD978,Caracas / esq. Av. Los Presidentes,POINT(-70.56775300056272 -33.48305000386952)
PD982,PD982,Consistorial / esq. Mar Pérsico,POINT(-70.54872757537835 -33.48643146579716)
PD983,PD983,Consistorial / esq. Avenida El valle,POINT(-70.5468110020756 -33.483765000047185)
PD984,PD984,Consistorial / esq. Antupirén,POINT(-70.54509999667583 -33.47957000040655)
PD985,PD985,Antupirén / esq. Ricardo Grellet,POINT(-70.54281600070217 -33.480373003329404)
PD986,PD986,Antupirén / esq. El Acueducto,POINT(-70.53945400294549 -33.48177299675549)
PD987,PD987,Av. Las Perdices / esq. Antupirén,POINT(-70.53591291087339 -33.482815944690316)
PD988,PD988,Av. Las Perdices / esq. Orlando Letelier,POINT(-70.53479000396125 -33.479735996363246)
PD989,PD989,Av. Las Perdices / esq. Avenida Grecia,POINT(-70.53474199878416 -33.479219998648134)
PD990,PD990,Av. Las Perdices / esq. Avenida Grecia,POINT(-70.53447399935224 -33.4779770008616)
PD991,PD991,Río Claro / esq. Los Piuquenes,POINT(-70.53404495712928 -33.4757538818898)
PD992,PD992,Río Claro / esq. Los Baqueanos,POINT(-70.53338404113913 -33.473490124793535)
PD546,PD546,Avenida Grecia / esq. Las Perdices,POINT(-70.53391800450414 -33.47780899954059)
PD993,PD993,Avenida Grecia / esq. Jacarandá,POINT(-70.53703100221965 -33.476904000933516)
PD994,PD994,Jacarandá / esq. Tagua Tagua,POINT(-70.5368550015505 -33.47496700095207)
PD995,PD995,Jacarandá / esq. Av. Las Parcelas,POINT(-70.53628300240075 -33.472916002002336)
PD999,PD999,Mamiña / esq. Salar del Carmen,POINT(-70.53485700341454 -33.456677996551534)
PD1000,PD1000,Andacollo / esq. Pasaje 4,POINT(-70.53649243687909 -33.45476304348218)
PD1001,PD1001,Andacollo / esq. Nueva Larraín,POINT(-70.53625700299895 -33.452593997021985)
PD1003,PD1003,Valenzuela Llanos / esq. C. Silva Vildósola,POINT(-70.53372099920755 -33.44083399961181)
PD1004,PD1004,Av. Padre Hurtado / esq. 23 de Febrero,POINT(-70.53643514196057 -33.43798602370829)
PD1005,PD1005,Av. Padre Hurtado / esq. V. Puelma,POINT(-70.53720554852306 -33.43514432684596)
PD1006,PD1006,Av. Padre Hurtado / esq. V. Puelma,POINT(-70.5377791686492 -33.43368117462229)
PD1377,PD1377,Eliecer Parada / esq. Mariano Sánchez F.,POINT(-70.58199100080118 -33.433288000298596)
PD1009,PD1009,Av. Padre Hurtado-Sur / esq. V. Puelma,POINT(-70.538315002581 -33.43321500156464)
PD1010,PD1010,Av. Padre Hurtado / esq. Helsby,POINT(-70.53732299625179 -33.43540099714611)
PD1011,PD1011,Av. Padre Hurtado / esq. 23 de Febrero,POINT(-70.53674199980443 -33.437475996770736)
PD1018,PD1018,Quillagua / esq. Talinay,POINT(-70.53377900233802 -33.458679003325514)
PD1020,PD1020,Av. José Arrieta / esq. Calle 1,POINT(-70.53214999595671 -33.465191979919)
PD1021,PD1021,Quebrada Camarones / esq. Valle Hermoso,POINT(-70.53388290267702 -33.466616749364285)
PD1024,PD1024,Jacarandá / esq. Tagua Tagua,POINT(-70.53685825971009 -33.474642649570484)
PD1025,PD1025,El Acueducto / esq. Avenida Grecia,POINT(-70.53743310875774 -33.476654271292524)
PD1154,PD1154,Av. Escuela Agrícola / esq. Castillo Urizar,POINT(-70.60981900379727 -33.490911003864916)
PD1155,PD1155,Av. Escuela Agrícola / esq. Av. Pedro de Valdivia,POINT(-70.60673799604147 -33.4906779987507)
PD1307,PD1307,Luis Valenzuela / esq. Armando Moock,POINT(-70.5982469957993 -33.489793002147685)
PD1308,PD1308,Luis Valenzuela / esq. Paipote,POINT(-70.5962029359163 -33.489865356344175)
PD1309,PD1309,Luis Valenzuela / esq. Arturo Gordon,POINT(-70.59281000483332 -33.49000200199929)
PD1310,PD1310,Luis Valenzuela / esq. El Líbano,POINT(-70.59073900081916 -33.49007299825405)
PD1311,PD1311,Luis Valenzuela / esq. Ramón Cruz Montt,POINT(-70.58725399780167 -33.489684997189634)
PD1312,PD1312,Ramón Cruz / esq. Avenida Quilín,POINT(-70.58600699424909 -33.48733699809904)
PD286,PD286,Av. José Arrieta / esq. Cruz Almeyda,POINT(-70.56938999878304 -33.4600880034488)
PD1057,PD1057,Consistorial / esq. Lago O'Higgins,POINT(-70.54081999433023 -33.469039000010774)
PD1058,PD1058,Consistorial / esq. Valle Hermoso,POINT(-70.53983899889212 -33.46529300315702)
PD1059,PD1059,Consistorial / esq. Av. José Arrieta,POINT(-70.53909500340315 -33.46347499552809)
PD1046,PD1046,Av. José Arrieta / esq. Quebrada de Suca,POINT(-70.53599699996683 -33.46423500003119)
PD1047,PD1047,Av. José Arrieta / esq. Qda. de Camarones,POINT(-70.53333399540566 -33.46499999936579)
PD1027,PD1027,Av. José Arrieta / esq. Comb. de Iquique,POINT(-70.5355029828132 -33.46421709623461)
PD1028,PD1028,Av. José Arrieta / esq. Av. Consistorial,POINT(-70.53872500030027 -33.463290996354665)
PD1405,PD1405,Quebrada de Suca / esq. Lago O'Higgins,POINT(-70.5368687014645 -33.46657151770847)
PD1404,PD1404,Quebrada de Suca / esq. Lago O'Higgins,POINT(-70.53795164838192 -33.4692648533442)
PD1403,PD1403,Quebrada de Suca / esq. Av. Las Parcelas,POINT(-70.53873801574171 -33.472160138874365)
PD1029,PD1029,Av. José Arrieta / esq. Laura Rodríguez,POINT(-70.54130699884453 -33.46281099707162)
PD1030,PD1030,Av. José Arrieta / esq. De Lo Arrieta,POINT(-70.54297099672036 -33.463118996515384)
PD1031,PD1031,Parada / Homecenter La Reina,POINT(-70.54652199784886 -33.46325000323509)
PD256,PD256,Av. José Arrieta / esq. Mariano Sánchez F.,POINT(-70.5506849979348 -33.46261500349581)
PD1097,PD1097,M. Sánchez Fontecilla / esq. Limarí,POINT(-70.5518763637786 -33.46121802261282)
PD1098,PD1098,Limarí / esq. El Molle,POINT(-70.55164392302026 -33.459019991355895)
PD1099,PD1099,Limarí / esq. Talinay,POINT(-70.55134098542854 -33.45795106186308)
PD1100,PD1100,Talinay / esq. Vicente Bourquet,POINT(-70.55267663451916 -33.457734544573604)
PD1101,PD1101,Pepe Vila / esq. Pepe Vila,POINT(-70.55258894712283 -33.45676408109653)
PD1102,PD1102,Pepe Vila / esq. Heriberto Ortíz,POINT(-70.55198900418958 -33.45473799714866)
PD1103,PD1103,Pepe Vila / esq. Los Corcolenes,POINT(-70.55130200467605 -33.45236599718798)
PD303,PD303,V. Pérez Rosales / esq. José Zapiola Cortez,POINT(-70.55132299868036 -33.44904299811991)
PD304,PD304,V. Pérez Rosales / esq. Simón González,POINT(-70.55140300234088 -33.44641599527602)
PD305,PD305,V. Pérez Rosales / esq. Av. Simón Bolivar,POINT(-70.55198599926432 -33.44478300147372)
PD306,PD306,V. Pérez Rosales / esq. Avenida Echeñique,POINT(-70.55316799919389 -33.44253500322515)
PD307,PD307,V. Pérez Rosales / esq. Av. Príncipe de Gales,POINT(-70.55209900261927 -33.43965399803013)
PD309,PD309,Salvador Izquierdo / esq. Nocedal,POINT(-70.55594799951508 -33.43775999959168)
PD310,PD310,Alc. M. de La Lastra / esq. Alc. Rutilio Rivas,POINT(-70.55469939300957 -33.43491601703265)
PD311,PD311,Parada 4 / Rotonda Tomás Moro,POINT(-70.55455299589067 -33.431106995624035)
PD1380,PD1380,Alc. M. de La Lastra / esq. Alberto Jenschke,POINT(-70.55471314192668 -33.43247070376864)
PD238,PD238,Alc. M. de La Lastra / esq. Alc. Rutilio Rivas,POINT(-70.5548447856944 -33.434311158452026)
PD239,PD239,Salvador Izquierdo / esq. Nocedal,POINT(-70.55639300043083 -33.43684000020421)
PD240,PD240,Salvador Izquierdo / esq. Av. Príncipe de Gales,POINT(-70.55655299951509 -33.438542997160795)
PD242,PD242,V. Pérez Rosales / esq. Avenida Echeñique,POINT(-70.55324199943355 -33.44211199586538)
PD243,PD243,V. Pérez Rosales / esq. Av. Simón Bolivar,POINT(-70.55229700225746 -33.44438999897224)
PD244,PD244,V. Pérez Rosales / esq. A. de Henares,POINT(-70.55148279827122 -33.44688812112965)
PD245,PD245,V. Pérez Rosales / esq. José Zapiola Cortez,POINT(-70.55142599707602 -33.44901100146696)
PD246,PD246,V. Pérez Rosales / esq. Avenida Larraín,POINT(-70.55138699765529 -33.45084800004123)
PD294,PD294,Av. José Arrieta / esq. Jorge Alessandri,POINT(-70.54786399677322 -33.46324799612123)
PD1042,PD1042,Parada / Homecenter La Reina,POINT(-70.54566400347977 -33.46354199917404)
PD1043,PD1043,Av. José Arrieta / esq. Capilla de Lo Arrieta,POINT(-70.54373595905159 -33.46357544353441)
PD1044,PD1044,Av. José Arrieta / esq. Camino Peñalolén,POINT(-70.54160400238656 -33.462952003837856)
PD1045,PD1045,Av. José Arrieta / esq. Av. Consistorial,POINT(-70.53924481808043 -33.463386386906286)
PD254,PD254,Talinay / esq. Jorge Alessandri,POINT(-70.54517700084322 -33.458153996299124)
PD1188,PD1188,Jorge Alessandri / esq. Los Ceramistas,POINT(-70.54470300038118 -33.455630995148304)
PD1189,PD1189,Jorge Alessandri / esq. Los Hilanderos,POINT(-70.54408200413836 -33.45342000157442)
PD1378,PD1378,Jorge Alessandri / esq. Avenida Larraín,POINT(-70.54352999825403 -33.451468001652366)
PD712,PD712,Avenida Simón Bolívar / esq. Monseñor Edwards,POINT(-70.56125899698662 -33.44631099773414)
PD713,PD713,Avenida Simón Bolívar / esq. Palmas de Mallorca,POINT(-70.55746893687227 -33.44565205895038)
PD714,PD714,Avenida Simón Bolívar / esq. Valladolid,POINT(-70.55467678741957 -33.445141607417455)
PD715,PD715,Avenida Simón Bolívar / esq. V. Pérez Rosales,POINT(-70.55248399868262 -33.44475699798473)
PD716,PD716,Avenida Simón Bolívar / esq. Pablo Burchard,POINT(-70.54948800406993 -33.44402800236425)
PD717,PD717,Avenida Simón Bolívar / esq. Juan Fco. González,POINT(-70.54584500215331 -33.444205003925994)
PD718,PD718,Avenida Simón Bolívar / esq. Carlos Ossandón,POINT(-70.54370300452118 -33.44431100135168)
PD1668,PD1668,Avenida Simón Bolívar / esq. Simón González,POINT(-70.53806180927216 -33.444740137971806)
PD1076,PD1076,Onofre Jarpa / esq. Leonardo Murialdo,POINT(-70.53240852431458 -33.43962281549713)
PD1411,PD1411,Avenida Echeñique / esq. Oscar Castro,POINT(-70.5380658342642 -33.44284670996241)
PD1410,PD1410,Parada 2 / Plaza Ossandón,POINT(-70.5419097520613 -33.44238788553449)
PD1431,PD1431,Parada 1 / Plaza Ossandón,POINT(-70.54449099868816 -33.442018999320325)
PD751,PD751,Avenida Echeñique / esq. Ramos Catalán,POINT(-70.54711680825858 -33.4418777872518)
PD752,PD752,Avenida Echeñique / esq. Avenida Echeñique,POINT(-70.5500279953972 -33.44174800398118)
PD753,PD753,Avenida Echeñique / esq. V. Pérez Rosales,POINT(-70.55295899494024 -33.44224099631924)
PD754,PD754,Avenida Echeñique / esq. Palmas de Mallorca,POINT(-70.55667108013262 -33.44335169677321)
PD755,PD755,Avenida Echeñique / esq. Santa Rita,POINT(-70.55928696069378 -33.44397373268393)
PD756,PD756,Avenida Echeñique / esq. Monseñor Edwards,POINT(-70.56121944677078 -33.44425326985161)
PD757,PD757,Avenida Echeñique / esq. Loreley,POINT(-70.56456800401004 -33.4445750038446)
PD759,PD759,Parada 4 / (M) Simón Bolívar,POINT(-70.57115264468334 -33.44533860407918)
PD1211,PD1211,Jorge Alessandri / esq. Los Hilanderos,POINT(-70.54409199863119 -33.45282400266324)
PD1212,PD1212,Jorge Alessandri / esq. Los Ceramistas,POINT(-70.54472400471822 -33.455067000904435)
PD1213,PD1213,Jorge Alessandri / esq. Talinay,POINT(-70.5455109997179 -33.45782599898468)
PD1382,PD1382,Talinay / esq. Cabo 2do A. Villegas,POINT(-70.54384960159312 -33.45831484002416)
PD295,PD295,Talinay / esq. Laura Rodríguez,POINT(-70.54112694941038 -33.45849422434486)
PD1215,PD1215,Río Claro / esq. Valle Hermoso,POINT(-70.53165600330107 -33.46718800188258)
PD1261,PD1261,Avenida Echeñique / esq. Rosita Renard,POINT(-70.57401499963262 -33.4461190010907)
PD1262,PD1262,Avenida Echeñique / esq. Hamburgo,POINT(-70.57668196247505 -33.446304041946405)
PD1263,PD1263,Avenida Echeñique / esq. Coventry,POINT(-70.58061899885209 -33.44647699612356)
PD1264,PD1264,Avenida Echeñique / esq. Montenegro,POINT(-70.58439087506844 -33.446616899439725)
PD1265,PD1265,Avenida Echeñique / esq. Pedro Torres,POINT(-70.58743600448231 -33.44592100229896)
PD1266,PD1266,Avenida Echeñique / esq. Av. Eliécer Parada,POINT(-70.59002600048974 -33.44457099585731)
PC987,PC987,Avenida Echeñique / esq. Renato Zanelli,POINT(-70.59373900040481 -33.44262999792699)
PC988,PC988,Parada / CESFAM El Aguilucho,POINT(-70.59638599849124 -33.44285500404377)
PC989,PC989,El Aguilucho / esq. Avenida Los Leones,POINT(-70.5991448893034 -33.443145922286405)
PC999,PC999,Condell / esq. Marín,POINT(-70.62651100019258 -33.4444659950742)
PD76,PD76,Sucre / esq. Avenida Suecia,POINT(-70.59948856456808 -33.447931210957336)
PD1267,PD1267,Sucre / esq. Av. Ricardo Lyon,POINT(-70.60212642779597 -33.44822508214737)
PD1268,PD1268,Sucre / esq. Av. Pedro de Valdivia,POINT(-70.60518662261589 -33.448595549955634)
PD1269,PD1269,Sucre / esq. Hernán Cortés,POINT(-70.6099939978588 -33.4485060007853)
PD1270,PD1270,Sucre / esq. Av. Manuel Montt,POINT(-70.61301704967072 -33.448824053746115)
PD1271,PD1271,Sucre / esq. Av. J. Miguel Claro,POINT(-70.61599999425965 -33.44927199513398)
PD1272,PD1272,Sucre / esq. José M. Infante,POINT(-70.61799999937719 -33.44954700148171)
PD1273,PD1273,Sucre / esq. Avenida Salvador,POINT(-70.62114499639249 -33.4501659984331)
PD1274,PD1274,Sucre / esq. Avenida Condell,POINT(-70.62438344550755 -33.450656126456146)
PD1037,PD1037,Parada / Campus Oriente UC,POINT(-70.59471332116213 -33.44682404281574)
PD108,PD108,Manuel Montt / esq. Avenida Sucre,POINT(-70.61358219261777 -33.44858105054068)
PD1291,PD1291,Parada / Hospital de Carabineros,POINT(-70.61006899901346 -33.45103900240099)
PD1293,PD1293,Avenida Simón Bolívar / esq. Av. Pedro de Valdivia,POINT(-70.60559300262311 -33.45046800179828)
PD1294,PD1294,Avenida Simón Bolívar / esq. Av. Ricardo Lyon,POINT(-70.60259999881491 -33.450038995421565)
PD1295,PD1295,Avenida Simón Bolívar / esq. Avenida Suecia,POINT(-70.60072299900602 -33.44976799542499)
PD1455,PD1455,Avenida Grecia / esq. Amanecer,POINT(-70.53927567928224 -33.47646939080765)
PD1454,PD1454,Avenida Grecia / esq. Av. Consistorial,POINT(-70.5426114442239 -33.475802665117655)
PD1463,PD1463,Consistorial / esq. Antupirén,POINT(-70.54471397480101 -33.47858949101145)
PD1456,PD1456,M. Sánchez Fontecilla / esq. Valle del Aconcagua,POINT(-70.5581808285411 -33.48913126849675)
PD1457,PD1457,M. Sánchez Fontecilla / esq. Av. Quilín-Norte,POINT(-70.55848469262571 -33.491313134129236)
PD1458,PD1458,M. Sánchez Fontecilla / esq. Avenida Quilín,POINT(-70.55879159205857 -33.495741158949684)
PD1459,PD1459,M. Sánchez Fontecilla / esq. Avenida Quilín,POINT(-70.55959555376687 -33.49829838137943)
PD1462,PD1462,Nevado Incahuasi / esq. Pasaje Peatones 5,POINT(-70.57967207221071 -33.504126571049945)
PD1461,PD1461,Parada 4 / Hosp.Dr.Luis Tisné,POINT(-70.57937209522764 -33.502131851200964)
PD1441,PD1441,Nevado Incahuasi / esq. Calle 402,POINT(-70.57973611456684 -33.50388321624601)
PD1460,PD1460,Nevado Incahuasi / esq. Av. Sn. Luis de Macul,POINT(-70.580033712583 -33.50589423380137)
PD819,PD819,Av. San Luis de Macul / esq. Tucapel,POINT(-70.56747899480362 -33.50771099745218)
PD1425,PD1425,Consistorial / esq. Avenida Grecia,POINT(-70.54308096793325 -33.47619247450809)
PD257,PD257,Av. José Arrieta / esq. Jacinto Chacón,POINT(-70.5528080035207 -33.46252599882923)
PD258,PD258,Av. José Arrieta / esq. Tobias Barros,POINT(-70.55481599761538 -33.462517996995565)
PD1373,PD1373,Av. José Arrieta / esq. Diego Rojas,POINT(-70.55621535768304 -33.462518002754464)
PD259,PD259,Av. José Arrieta / esq. Bramante,POINT(-70.55765900144576 -33.46250099565531)
PD260,PD260,Av. José Arrieta / esq. Julio Montebruno,POINT(-70.55961919103638 -33.46247639081317)
PD657,PD657,Av. José Arrieta / esq. Dragones de La Reina,POINT(-70.56282886222192 -33.46226646988596)
PD261,PD261,Av. José Arrieta / esq. J. Carrera-Sur,POINT(-70.56588300182445 -33.461236000158785)
PD168,PD168,Antonio Varas / esq. Diagonal-Oriente,POINT(-70.61100104931906 -33.44707447183344)
PC45,PC45,Av. Antonio Varas / esq. Los Capitanes,POINT(-70.61185128415399 -33.44447218648077)
PC46,PC46,Av. Antonio Varas / esq. Vasconia,POINT(-70.6124841705363 -33.442526370199026)
PC47,PC47,Av. Antonio Varas / esq. Av. Francisco Bilbao,POINT(-70.6134809999353 -33.439641002468136)
PC48,PC48,Parada / Campvs College,POINT(-70.61429933963109 -33.437161015686925)
PC49,PC49,Av. Antonio Varas / esq. Av. Eliodoro Yáñez,POINT(-70.61568233067429 -33.43294975042395)
PC50,PC50,Parada / Hospital Calvo Mackenna,POINT(-70.61667146781969 -33.43004504032517)
PC51,PC51,Parada 4 / Biblioteca de Providencia,POINT(-70.61716551347864 -33.42858024378441)
PC1221,PC1221,Manuel Montt / esq. Nueva Providencia,POINT(-70.61989082476033 -33.42948284914232)
PC1103,PC1103,Parada 7 / (M) Manuel Montt,POINT(-70.61937946871936 -33.43036383688957)
PC39,PC39,Manuel Montt / esq. Av. Eliodoro Yáñez,POINT(-70.61754190187368 -33.43313364911692)
PC40,PC40,Manuel Montt / esq. Keller,POINT(-70.61640100256871 -33.43610799893576)
PC41,PC41,Manuel Montt / esq. Av. Francisco Bilbao,POINT(-70.61571700181558 -33.439071001075085)
PC42,PC42,Manuel Montt / esq. Clemente Fabres,POINT(-70.61510778544033 -33.44153663841458)
PC43,PC43,Manuel Montt / esq. Dalmacia,POINT(-70.61455857369626 -33.443994700213025)
PC44,PC44,Manuel Montt / esq. Santa Isabel,POINT(-70.61395710486528 -33.44671695468037)
PD1589,PD1589,Chile España / esq. Jaime Guzmán E.,POINT(-70.59647292789059 -33.44655203838587)
PD1038,PD1038,Av. Jaime Guzmán E. / esq. Av. Simón Bolivar,POINT(-70.59197699230084 -33.44827575989872)
PD1039,PD1039,Battle y Ordóñez / esq. Pedro Torres,POINT(-70.58873599544951 -33.44988499803993)
PD1040,PD1040,Battle y Ordóñez / esq. Montenegro,POINT(-70.58552400016305 -33.45142800215776)
PD1041,PD1041,Battle y Ordóñez / esq. Gral. Gorostiaga,POINT(-70.58276190412795 -33.453015773927376)
PD816,PD816,Parada 3 / (M) Villa Frei,POINT(-70.5806020392249 -33.454299085626566)
PD271,PD271,Parada / Lider - La Reina,POINT(-70.54659299702915 -33.460576998718764)
PD518,PD518,Parada 4 / (M) Plaza Egaña,POINT(-70.57216548585289 -33.453375040645675)
PD255,PD255,Parada / Lider - La Reina,POINT(-70.54682800110899 -33.46060999553571)
PD1379,PD1379,Jorge Alessandri / esq. Av. José Arrieta,POINT(-70.54756834600717 -33.46284045768598)
PD1649,PD1649,Antupirén / esq. Maihue,POINT(-70.53122616469747 -33.4833927977759)
PD1648,PD1648,Parada / Colegio Rudolf Steiner,POINT(-70.53304892992666 -33.48321776680047)
PD922,PD922,Antupirén / esq. Las Perdices,POINT(-70.53562500322289 -33.4830869988483)
PD1426,PD1426,Consistorial / esq. Av. Las Parcelas,POINT(-70.54162290025587 -33.47195815736258)
PD1060,PD1060,Dip. Laura Rodríguez / esq. Calle 1,POINT(-70.54120099771828 -33.461006999199064)
PD1061,PD1061,Dip. Laura Rodríguez / esq. Talinay,POINT(-70.54092496815207 -33.45868714142158)
PD454,PD454,Avenida Larrain / esq. Cordillera,POINT(-70.53578700360366 -33.45204599831915)
PD1427,PD1427,Quillagua / esq. Mamiña,POINT(-70.53349822948142 -33.45659675629896)
PD1080,PD1080,Dip. Laura Rodríguez / esq. Calle 1,POINT(-70.54131799705688 -33.460792998234666)
PD1081,PD1081,Dip. Laura Rodríguez / esq. Pasaje 7,POINT(-70.54149999746181 -33.462281001470856)
PD1647,PD1647,Antupirén / esq. Camino el Sol,POINT(-70.53538385163532 -33.48318885598294)
PD921,PD921,Parada / Colegio Rudolf Steiner,POINT(-70.5334950016257 -33.48328700051297)
PD1646,PD1646,Antupirén / esq. Pasaje el Valle,POINT(-70.53125572319223 -33.483519050910616)
PD1423,PD1423,Amanecer / esq. Tagua Tagua,POINT(-70.53922300259674 -33.474153000820664)
PD1430,PD1430,Av. Las Perdices / esq. Av. Quilín-Sur,POINT(-70.54348554190669 -33.501468042107064)
PD1432,PD1432,Av. Las Perdices / esq. Quebrada de Macul,POINT(-70.5430620028087 -33.5088199967976)
PE1414,PE1414,Macul Alto / esq. Av.C. Las Perdices,POINT(-70.54124722367777 -33.51346098917458)
PD1253,PD1253,Macul Alto / esq. Cam. del Convento,POINT(-70.53824391201691 -33.51331308065237)
PE1389,PE1389,Macul Alto / esq. Santa Sofía,POINT(-70.53447499898596 -33.51322600051381)
PE1390,PE1390,Macul Alto / esq. Cam. del Canelo,POINT(-70.5320825083233 -33.513372019141435)
PE1507,PE1507,Nueva María Angélica / esq. Santa Sofía,POINT(-70.5318259862383 -33.51092398219913)
PE1511,PE1511,Nueva María Angélica / esq. Cam. del Convento,POINT(-70.53754398116656 -33.512952470132234)
PE1388,PE1388,Macul Alto / esq. Av.C. Las Perdices,POINT(-70.54145126960674 -33.513224053920034)
PD1236,PD1236,Av. Las Perdices / esq. Quebrada de Macul,POINT(-70.54292495400766 -33.508927732844946)
PD1237,PD1237,Av. Las Perdices / esq. Avenida Quilín,POINT(-70.54341599449906 -33.50150700221352)
PE275,PE275,Av. Departamental / esq. Las Perdices,POINT(-70.54929499487028 -33.512306002189746)
PE276,PE276,Parada / Altos de La Arboleda,POINT(-70.54583000030324 -33.512533001057314)
PE277,PE277,Av. Departamental / esq. Alto Macul,POINT(-70.54239599793388 -33.51252499510858)
PE1505,PE1505,María Angélica / esq. Las Perdices,POINT(-70.54376802412001 -33.51384197591635)
PE1341,PE1341,San Francisco / esq. Los Naranjos,POINT(-70.55541326426498 -33.51975557560415)
PE1339,PE1339,Paseo Los Naranjos / esq. Los Perales,POINT(-70.55522300368428 -33.51784700156445)
PE1504,PE1504,María Angélica / esq. Luz,POINT(-70.5437139643277 -33.51389695820838)
PD1393,PD1393,Av. Departamental / esq. Bosques Nativos,POINT(-70.54272196265381 -33.512428145554104)
PD861,PD861,Parada / Altos de La Arboleda,POINT(-70.54594199850139 -33.51241799909366)
PD862,PD862,Av. Departamental / esq. Altos de La Arboleda,POINT(-70.54862900157717 -33.51226299894894)
PC697,PC697,Nueva Costanera / esq. Alonso de Córdova,POINT(-70.5982355883891 -33.400648085520025)
PC698,PC698,Nueva Costanera / esq. Joaquín Montero,POINT(-70.59874499699323 -33.404221285470356)
PC638,PC638,Nueva Costanera / esq. Avenida Vitacura,POINT(-70.59900525710238 -33.40601376420828)
PJ2070,PJ2070,Samuel Izquierdo / esq. P. Lorenzo Eiting,POINT(-70.71515904306055 -33.42906177462615)
PJ2072,PJ2072,Samuel Izquierdo / esq. Avenida Mapocho,POINT(-70.71451647405367 -33.42660374401759)
PJ2074,PJ2074,Samuel Izquierdo / esq. Salvador Gutiérrez,POINT(-70.71373029810218 -33.42274122022494)
PJ2078,PJ2078,Samuel Izquierdo / esq. Fuentes Maturana,POINT(-70.71311502994125 -33.41976299389298)
PJ2076,PJ2076,Samuel Izquierdo / esq. Avenida Carrascal,POINT(-70.71185936343345 -33.416655805676484)
PJ448,PJ448,Avenida Carrascal / esq. Catamarca,POINT(-70.70845800209408 -33.41798600382102)
PJ449,PJ449,Parada / Laboratorio Recalcine,POINT(-70.70659599735404 -33.41918000007221)
PJ1812,PJ1812,Avenida Carrascal / esq. Jardín,POINT(-70.7043388848608 -33.41999430500857)
PJ461,PJ461,Parada / Laboratorio Recalcine,POINT(-70.70612924340816 -33.41922920440409)
PJ462,PJ462,Avenida Carrascal / esq. Pasaje 5,POINT(-70.70897200388403 -33.417409000048885)
PJ2077,PJ2077,Samuel Izquierdo / esq. Heriberto Rojas,POINT(-70.71297277573323 -33.41866365972577)
PJ2075,PJ2075,Samuel Izquierdo / esq. Salvador Gutiérrez,POINT(-70.71368487327068 -33.42203320045324)
PJ2073,PJ2073,Samuel Izquierdo / esq. Avenida Mapocho,POINT(-70.71450597964542 -33.426157580410695)
PJ2071,PJ2071,Samuel Izquierdo / esq. P. Lorenzo Eiting,POINT(-70.71517419999623 -33.42877163130031)
PJ2069,PJ2069,Samuel Izquierdo / esq. Av. J. J. Pérez,POINT(-70.71594277545564 -33.43168973283948)
PB2,PB2,Venezuela / esq. H. de La Concepción,POINT(-70.62663924767236 -33.40245936293302)
PB3,PB3,Reina de Chile / esq. Avenida El Salto,POINT(-70.62973466477116 -33.40122500404395)
PC38,PC38,Parada 5 / (M) Manuel Montt,POINT(-70.61918199957766 -33.43067100052527)
PD109,PD109,Manuel Montt / esq. Cirujano Videla,POINT(-70.61306794039064 -33.450868843817645)
PD110,PD110,Parada 3 / (M) Mons. Eyzaguirre,POINT(-70.61262894580409 -33.45295759553102)
PD1586,PD1586,Parada 3 / Irarrázaval - Campos del Deporte,POINT(-70.60975337972633 -33.45372356067218)
PD1585,PD1585,Campos de Deportes / esq. Dublé Almeyda,POINT(-70.60913655640128 -33.454758214028644)
PD1397,PD1397,Los Cerezos / esq. Los Matriceros,POINT(-70.57571580155988 -33.508761116872186)
PD1643,PD1643,Parada 4 / Irarrázaval - Campos del Deporte,POINT(-70.60895110067428 -33.45329767061928)
