id,nombre,destino,tipo,frecuencias
C19,C19,(M) Escuela Militar,3,"[[19800, 23400, 900], [19800, 27000, 2400], [23400, 28800, 675], [23400, 32400, 1000], [27000, 46800, 990], [28800, 34200, 600], [32400, 43200, 771], [34200, 45000, 635], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 1200], [50400, 59400, 750], [54000, 70200, 1246], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 720], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 2400]]"
C20,C20,© (M) Escuela Militar - Parque Arauco,3,"[[19800, 23400, 1800], [19800, 27000, 2400], [23400, 28800, 415], [23400, 32400, 391], [27000, 46800, 450], [28800, 34200, 317], [32400, 43200, 327], [34200, 45000, 276], [43200, 54000, 348], [45000, 50400, 284], [46800, 64800, 360], [50400, 59400, 290], [54000, 70200, 337], [59400, 66600, 300], [64800, 75600, 317], [66600, 73800, 400], [70200, 79200, 230], [73800, 79200, 360], [75600, 79200, 327], [79200, 86400, 800]]"
C22,C22,Rotonda Lo Curro,3,"[[19800, 23400, 900], [19800, 27000, 3600], [23400, 28800, 600], [23400, 32400, 900], [27000, 46800, 1800], [28800, 34200, 675], [32400, 43200, 1080], [34200, 45000, 1080], [43200, 54000, 1200], [45000, 50400, 1080], [46800, 64800, 1800], [50400, 59400, 1285], [54000, 70200, 1800], [59400, 66600, 720], [64800, 75600, 1800], [66600, 73800, 720], [70200, 79200, 1800], [73800, 79200, 1080], [75600, 79200, 1800], [79200, 86400, 3600]]"
C25,C25,San Carlos De Apoquindo,3,"[[19800, 23400, 900], [19800, 27000, 1200], [23400, 28800, 771], [23400, 32400, 1285], [27000, 46800, 1237], [28800, 34200, 900], [32400, 43200, 1200], [34200, 45000, 900], [43200, 54000, 1200], [45000, 50400, 900], [46800, 64800, 1200], [50400, 59400, 900], [54000, 70200, 1157], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 720], [70200, 79200, 1285], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1200]]"
C26c,C26c,© Ciudad Empresarial - (M) Tobalaba,3,"[[23400, 28800, 900], [28800, 34200, 1080], [59400, 66600, 1800], [66600, 73800, 900]]"
C27,C27,© Republica De Honduras - (M) Los Dominicos,3,"[[19800, 23400, 900], [19800, 27000, 2400], [23400, 28800, 540], [23400, 32400, 642], [27000, 46800, 1237], [28800, 34200, 600], [32400, 43200, 771], [34200, 45000, 635], [43200, 54000, 830], [45000, 50400, 675], [46800, 64800, 1200], [50400, 59400, 692], [54000, 70200, 900], [59400, 66600, 553], [64800, 75600, 981], [66600, 73800, 720], [70200, 79200, 1285], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 2400]]"
C28,C28,Los Bravos,3,"[[3600, 19800, 16200], [19800, 23400, 600], [19800, 27000, 1200], [23400, 28800, 415], [23400, 32400, 500], [27000, 46800, 825], [28800, 34200, 450], [32400, 43200, 540], [34200, 45000, 600], [43200, 54000, 675], [45000, 50400, 600], [46800, 64800, 720], [50400, 59400, 600], [54000, 70200, 771], [59400, 66600, 553], [64800, 75600, 771], [66600, 73800, 553], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 900]]"
C33c,C33c,© Vitacura - (M) Tobalaba,3,"[[23400, 28800, 1349], [28800, 34200, 1080], [59400, 66600, 900], [66600, 73800, 900]]"
C37,C37,© (M) Los Dominicos - San Ramon Oriente,3,"[[19800, 27000, 3600], [23400, 28800, 675], [23400, 32400, 750], [27000, 46800, 1237], [28800, 34200, 675], [32400, 43200, 771], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 1200], [50400, 59400, 692], [54000, 70200, 952], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 800], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1800], [79200, 86400, 3600]]"
D01,D01,© Antupirén - (M) Plaza Egaña,3,"[[19800, 23400, 1800], [19800, 27000, 1800], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 1237], [28800, 34200, 900], [32400, 43200, 771], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1125], [50400, 59400, 818], [54000, 70200, 1157], [59400, 66600, 800], [64800, 75600, 1349], [66600, 73800, 900], [70200, 79200, 1500], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1028]]"
D02,D02,Álvaro Casanova,3,"[[19800, 23400, 900], [19800, 27000, 2400], [23400, 28800, 600], [23400, 32400, 900], [27000, 46800, 1320], [28800, 34200, 675], [32400, 43200, 981], [34200, 45000, 720], [43200, 54000, 1200], [45000, 50400, 675], [46800, 64800, 1125], [50400, 59400, 750], [54000, 70200, 1157], [59400, 66600, 654], [64800, 75600, 1349], [66600, 73800, 654], [70200, 79200, 1285], [73800, 79200, 900], [75600, 79200, 1800], [79200, 86400, 1028]]"
D03,D03,Las Parcelas,3,"[[19800, 23400, 720], [19800, 27000, 1440], [23400, 28800, 450], [23400, 32400, 692], [27000, 46800, 990], [28800, 34200, 540], [32400, 43200, 720], [34200, 45000, 540], [43200, 54000, 675], [45000, 50400, 490], [46800, 64800, 900], [50400, 59400, 529], [54000, 70200, 736], [59400, 66600, 514], [64800, 75600, 900], [66600, 73800, 600], [70200, 79200, 900], [73800, 79200, 675], [75600, 79200, 1200], [79200, 86400, 800]]"
D03c,D03c,© Las Parcelas - (M) Plaza Egaña,3,"[[19800, 23400, 1800], [23400, 28800, 900], [28800, 34200, 2700], [59400, 66600, 1440], [66600, 73800, 1028]]"
D05,D05,(M) Franklin,3,"[[3600, 19800, 8100], [19800, 23400, 720], [19800, 27000, 1800], [23400, 28800, 600], [23400, 32400, 692], [27000, 46800, 860], [28800, 34200, 600], [32400, 43200, 675], [34200, 45000, 514], [43200, 54000, 675], [45000, 50400, 540], [46800, 64800, 900], [50400, 59400, 562], [54000, 70200, 736], [59400, 66600, 553], [64800, 75600, 900], [66600, 73800, 600], [70200, 79200, 900], [73800, 79200, 771], [75600, 79200, 1800], [79200, 86400, 1028]]"
D07,D07,Diagonal Las Torres,3,"[[0, 3600, 1800], [19800, 23400, 720], [19800, 27000, 1440], [23400, 28800, 540], [23400, 32400, 900], [27000, 46800, 1042], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 600], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 1058], [50400, 59400, 642], [54000, 70200, 900], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 654], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1028]]"
D07c,D07c,© Antupiren - (M) Grecia,3,"[[19800, 23400, 1200], [23400, 28800, 771], [28800, 34200, 771], [59400, 66600, 1800], [66600, 73800, 1800]]"
D08,D08,© Av. Grecia - (M) Francisco Bilbao,3,"[[3600, 19800, 5400], [19800, 23400, 514], [19800, 27000, 1440], [23400, 28800, 540], [23400, 32400, 818], [27000, 46800, 990], [28800, 34200, 540], [32400, 43200, 900], [34200, 45000, 600], [43200, 54000, 900], [45000, 50400, 600], [46800, 64800, 900], [50400, 59400, 600], [54000, 70200, 852], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 654], [70200, 79200, 1000], [73800, 79200, 675], [75600, 79200, 1200], [79200, 86400, 1028]]"
D09,D09,© Av. Grecia Oriente - (M) Manuel Montt,3,"[[0, 3600, 1800], [3600, 19800, 4050], [19800, 23400, 900], [19800, 27000, 1800], [23400, 28800, 450], [23400, 32400, 818], [27000, 46800, 990], [28800, 34200, 600], [32400, 43200, 771], [34200, 45000, 635], [43200, 54000, 771], [45000, 50400, 600], [46800, 64800, 947], [50400, 59400, 600], [54000, 70200, 704], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 654], [70200, 79200, 1000], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1200]]"
D10,D10,Diagonal Las Torres,3,"[[19800, 23400, 720], [19800, 27000, 1440], [23400, 28800, 540], [23400, 32400, 1125], [27000, 46800, 1320], [28800, 34200, 771], [32400, 43200, 830], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 1200], [50400, 59400, 750], [54000, 70200, 852], [59400, 66600, 654], [64800, 75600, 1349], [66600, 73800, 720], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1200]]"
D11,D11,Mall Alto Las Condes,3,"[[3600, 19800, 16200], [19800, 23400, 600], [19800, 27000, 1028], [23400, 28800, 540], [23400, 32400, 642], [27000, 46800, 733], [28800, 34200, 675], [32400, 43200, 720], [34200, 45000, 600], [43200, 54000, 720], [45000, 50400, 600], [46800, 64800, 782], [50400, 59400, 600], [54000, 70200, 736], [59400, 66600, 720], [64800, 75600, 900], [66600, 73800, 654], [70200, 79200, 818], [73800, 79200, 1080], [75600, 79200, 1200], [79200, 86400, 1200]]"
D13,D13,(M) Bellavista De La Florida,3,"[[19800, 23400, 900], [19800, 27000, 1800], [23400, 28800, 771], [23400, 32400, 900], [27000, 46800, 1237], [28800, 34200, 771], [32400, 43200, 1080], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1200], [50400, 59400, 900], [54000, 70200, 952], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 800], [70200, 79200, 1285], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1800]]"
D14,D14,(M) Quilin,3,"[[19800, 23400, 900], [19800, 27000, 3600], [23400, 28800, 600], [23400, 32400, 1125], [27000, 46800, 1320], [28800, 34200, 675], [32400, 43200, 1080], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1200], [50400, 59400, 750], [54000, 70200, 952], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 654], [70200, 79200, 1500], [73800, 79200, 771], [75600, 79200, 900], [79200, 86400, 1200]]"
D15,D15,© Diagonal Las Torres - La Reina Alta,3,"[[19800, 23400, 900], [19800, 27000, 3600], [23400, 28800, 490], [23400, 32400, 750], [27000, 46800, 1320], [28800, 34200, 771], [32400, 43200, 830], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 1125], [50400, 59400, 692], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 720], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1028]]"
D16,D16,San Luis De Macul,3,"[[19800, 23400, 900], [19800, 27000, 1800], [23400, 28800, 900], [23400, 32400, 750], [27000, 46800, 1042], [28800, 34200, 900], [32400, 43200, 720], [34200, 45000, 900], [43200, 54000, 830], [45000, 50400, 900], [46800, 64800, 947], [50400, 59400, 900], [54000, 70200, 900], [59400, 66600, 900], [64800, 75600, 1200], [66600, 73800, 900], [70200, 79200, 1000], [73800, 79200, 900], [75600, 79200, 1800], [79200, 86400, 1028]]"
D17,D17,© (M) Quilin - Alto Macul,3,"[[3600, 19800, 16200], [19800, 23400, 1200], [19800, 27000, 1440], [23400, 28800, 675], [23400, 32400, 692], [27000, 46800, 1237], [28800, 34200, 675], [32400, 43200, 830], [34200, 45000, 600], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 1200], [50400, 59400, 600], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 720], [70200, 79200, 1000], [73800, 79200, 771], [75600, 79200, 1800], [79200, 86400, 1200]]"
D17v,D17v,© (M) Quilin - Las Pircas,3,"[[19800, 27000, 2400], [23400, 28800, 1080], [23400, 32400, 1125], [27000, 46800, 1164], [28800, 34200, 1349], [32400, 43200, 1200], [34200, 45000, 1200], [43200, 54000, 1200], [45000, 50400, 1080], [46800, 64800, 1200], [50400, 59400, 1285], [54000, 70200, 1246], [59400, 66600, 1200], [64800, 75600, 1200], [66600, 73800, 1200], [70200, 79200, 1125], [73800, 79200, 1080], [75600, 79200, 1200], [79200, 86400, 1200]]"
D18,D18,(M) Santa Isabel,3,"[[19800, 23400, 720], [19800, 27000, 1800], [23400, 28800, 540], [23400, 32400, 750], [27000, 46800, 1320], [28800, 34200, 540], [32400, 43200, 720], [34200, 45000, 540], [43200, 54000, 830], [45000, 50400, 540], [46800, 64800, 1200], [50400, 59400, 529], [54000, 70200, 900], [59400, 66600, 553], [64800, 75600, 1200], [66600, 73800, 553], [70200, 79200, 900], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1028]]"
D20,D20,© Av. Grecia Oriente - Av. Las Torres,3,"[[23400, 32400, 4500], [27000, 46800, 1414], [28800, 34200, 1080], [32400, 43200, 1200], [34200, 45000, 900], [43200, 54000, 1200], [45000, 50400, 900], [46800, 64800, 1384], [50400, 59400, 900], [54000, 70200, 2314], [59400, 66600, 1800]]"
D26,D26,© San Luis De Macul - Maria Angelica,3,"[[3600, 19800, 8100], [19800, 23400, 1200], [19800, 27000, 1200], [23400, 28800, 900], [23400, 32400, 1125], [27000, 46800, 1164], [28800, 34200, 1080], [32400, 43200, 1200], [34200, 45000, 1200], [43200, 54000, 1200], [45000, 50400, 1349], [46800, 64800, 1200], [50400, 59400, 1125], [54000, 70200, 1246], [59400, 66600, 900], [64800, 75600, 1200], [66600, 73800, 900], [70200, 79200, 1125], [73800, 79200, 1080], [75600, 79200, 1200], [79200, 86400, 1440]]"
E02,E02,Diego Portales,3,"[[19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 600], [23400, 32400, 818], [27000, 46800, 942], [28800, 34200, 771], [32400, 43200, 981], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 947], [50400, 59400, 642], [54000, 70200, 952], [59400, 66600, 600], [64800, 75600, 981], [66600, 73800, 600], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1800]]"
E03,E03,(M) Lo Ovalle,3,"[[0, 3600, 1800], [3600, 19800, 4050], [19800, 23400, 514], [19800, 27000, 900], [23400, 28800, 490], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 600], [32400, 43200, 771], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 900], [50400, 59400, 642], [54000, 70200, 900], [59400, 66600, 514], [64800, 75600, 900], [66600, 73800, 654], [70200, 79200, 900], [73800, 79200, 771], [75600, 79200, 900], [79200, 86400, 1028]]"
E04,E04,Av. La Florida,3,"[[19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 942], [28800, 34200, 600], [32400, 43200, 981], [34200, 45000, 900], [43200, 54000, 981], [45000, 50400, 900], [46800, 64800, 947], [50400, 59400, 818], [54000, 70200, 952], [59400, 66600, 800], [64800, 75600, 981], [66600, 73800, 720], [70200, 79200, 1000], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1028]]"
E05,E05,(M) Bellavista De La Florida,3,"[[19800, 23400, 720], [19800, 27000, 1800], [23400, 28800, 490], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 675], [32400, 43200, 900], [34200, 45000, 771], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 900], [50400, 59400, 818], [54000, 70200, 900], [59400, 66600, 600], [64800, 75600, 900], [66600, 73800, 654], [70200, 79200, 1000], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1200]]"
E07,E07,Rojas Magallanes,3,"[[19800, 23400, 1200], [19800, 27000, 3600], [23400, 28800, 600], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 675], [32400, 43200, 900], [34200, 45000, 830], [43200, 54000, 771], [45000, 50400, 771], [46800, 64800, 900], [50400, 59400, 750], [54000, 70200, 900], [59400, 66600, 600], [64800, 75600, 900], [66600, 73800, 600], [70200, 79200, 900], [73800, 79200, 675], [75600, 79200, 900], [79200, 86400, 1028]]"
E08,E08,Diego Portales,3,"[[19800, 23400, 1200], [19800, 27000, 1800], [23400, 28800, 771], [23400, 32400, 818], [27000, 46800, 942], [28800, 34200, 900], [32400, 43200, 981], [34200, 45000, 900], [43200, 54000, 981], [45000, 50400, 900], [46800, 64800, 947], [50400, 59400, 900], [54000, 70200, 952], [59400, 66600, 800], [64800, 75600, 981], [66600, 73800, 654], [70200, 79200, 1125], [73800, 79200, 675], [75600, 79200, 1200], [79200, 86400, 900]]"
E12,E12,© Gabriela - Santa Rosa P18,3,"[[3600, 19800, 8100], [19800, 23400, 514], [19800, 27000, 1200], [23400, 28800, 415], [23400, 32400, 818], [27000, 46800, 990], [28800, 34200, 540], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 900], [50400, 59400, 600], [54000, 70200, 810], [59400, 66600, 514], [64800, 75600, 981], [66600, 73800, 654], [70200, 79200, 818], [73800, 79200, 600], [75600, 79200, 1200], [79200, 86400, 1200]]"
E13,E13,Gabriela,3,"[[19800, 23400, 900], [19800, 27000, 1800], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 942], [28800, 34200, 771], [32400, 43200, 981], [34200, 45000, 720], [43200, 54000, 981], [45000, 50400, 675], [46800, 64800, 947], [50400, 59400, 600], [54000, 70200, 900], [59400, 66600, 600], [64800, 75600, 981], [66600, 73800, 514], [70200, 79200, 1125], [73800, 79200, 540], [75600, 79200, 1200], [79200, 86400, 800]]"
E14,E14,San Jose De La Estrella,3,"[[19800, 23400, 1200], [19800, 27000, 1800], [23400, 28800, 675], [23400, 32400, 1000], [27000, 46800, 942], [28800, 34200, 771], [32400, 43200, 981], [34200, 45000, 900], [43200, 54000, 981], [45000, 50400, 900], [46800, 64800, 1000], [50400, 59400, 818], [54000, 70200, 952], [59400, 66600, 720], [64800, 75600, 981], [66600, 73800, 600], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1800]]"
E15c,E15c,Gabriela,3,"[[19800, 23400, 900], [23400, 28800, 490], [23400, 32400, 900], [27000, 46800, 1414], [28800, 34200, 675], [32400, 43200, 981], [34200, 45000, 720], [43200, 54000, 981], [45000, 50400, 600], [46800, 64800, 1125], [50400, 59400, 600], [54000, 70200, 952], [59400, 66600, 600], [64800, 75600, 1080], [66600, 73800, 553], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 2400]]"
E17,E17,Las Perdices,3,"[[19800, 23400, 1200], [19800, 27000, 1440], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 942], [28800, 34200, 900], [32400, 43200, 981], [34200, 45000, 900], [43200, 54000, 981], [45000, 50400, 900], [46800, 64800, 1000], [50400, 59400, 900], [54000, 70200, 952], [59400, 66600, 800], [64800, 75600, 981], [66600, 73800, 720], [70200, 79200, 900], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 900]]"
E18,E18,(M) La Cisterna,3,"[[3600, 19800, 16200], [19800, 23400, 900], [19800, 27000, 3600], [23400, 28800, 600], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 900], [50400, 59400, 900], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 900], [66600, 73800, 654], [70200, 79200, 1000], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1200]]"
E20,E20,© Jardin Del Este - (M) Macul,3,"[[19800, 23400, 720], [19800, 27000, 2400], [23400, 28800, 675], [23400, 32400, 900], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 771], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 1200], [50400, 59400, 818], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 720], [70200, 79200, 900], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1028]]"
F25,F25,Bajos De Mena,3,"[[0, 3600, 1800], [19800, 23400, 900], [19800, 27000, 3600], [23400, 28800, 675], [23400, 32400, 1285], [27000, 46800, 1042], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 857], [50400, 59400, 750], [54000, 70200, 900], [59400, 66600, 654], [64800, 75600, 1200], [66600, 73800, 720], [70200, 79200, 900], [73800, 79200, 675], [75600, 79200, 1800], [79200, 86400, 1028]]"
F30N,F30n,La Moneda,3,"[[0, 3600, 1800], [3600, 19800, 1800], [19800, 23400, 1800], [19800, 27000, 1800], [23400, 32400, 9000], [27000, 46800, 19800], [70200, 79200, 9000], [79200, 86400, 1800]]"
G11,G11,© (M) Lo Ovalle - Lo Blanco,3,"[[0, 3600, 1800], [3600, 19800, 5400], [19800, 23400, 514], [19800, 27000, 900], [23400, 28800, 415], [23400, 32400, 818], [27000, 46800, 761], [28800, 34200, 540], [32400, 43200, 771], [34200, 45000, 600], [43200, 54000, 771], [45000, 50400, 600], [46800, 64800, 782], [50400, 59400, 562], [54000, 70200, 771], [59400, 66600, 480], [64800, 75600, 830], [66600, 73800, 450], [70200, 79200, 1000], [73800, 79200, 675], [75600, 79200, 900], [79200, 86400, 1028]]"
G12,G12,Av. Lo Espejo,3,"[[19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 942], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 830], [45000, 50400, 675], [46800, 64800, 857], [50400, 59400, 750], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 900], [66600, 73800, 654], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 900], [79200, 86400, 900]]"
G18,G18,Santo Tomas,3,"[[19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 600], [23400, 32400, 692], [27000, 46800, 761], [28800, 34200, 771], [32400, 43200, 720], [34200, 45000, 771], [43200, 54000, 720], [45000, 50400, 771], [46800, 64800, 782], [50400, 59400, 692], [54000, 70200, 736], [59400, 66600, 654], [64800, 75600, 771], [66600, 73800, 600], [70200, 79200, 1000], [73800, 79200, 675], [75600, 79200, 900], [79200, 86400, 1028]]"
H03,H03,Mall Plaza Oeste,3,"[[19800, 23400, 1200], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1200], [50400, 59400, 900], [54000, 70200, 952], [59400, 66600, 654], [64800, 75600, 1080], [66600, 73800, 720], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1028]]"
H05,H05,(M) Valdovinos,3,"[[19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 1000], [27000, 46800, 1164], [28800, 34200, 900], [32400, 43200, 981], [34200, 45000, 900], [43200, 54000, 981], [45000, 50400, 900], [46800, 64800, 1125], [50400, 59400, 818], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 900], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 2400]]"
H07,H07,(M) Lo Ovalle,3,"[[19800, 23400, 600], [19800, 27000, 1800], [23400, 28800, 600], [23400, 32400, 900], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 830], [34200, 45000, 981], [43200, 54000, 771], [45000, 50400, 900], [46800, 64800, 1125], [50400, 59400, 818], [54000, 70200, 900], [59400, 66600, 800], [64800, 75600, 1080], [66600, 73800, 720], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1440]]"
H08,H08,(M) Lo Ovalle,3,"[[19800, 23400, 514], [19800, 27000, 1440], [23400, 28800, 540], [23400, 32400, 818], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 981], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1200], [50400, 59400, 692], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 900], [70200, 79200, 1125], [73800, 79200, 1080], [75600, 79200, 1200], [79200, 86400, 1800]]"
H09,H09,(M) Valdovinos,3,"[[19800, 23400, 720], [19800, 27000, 1440], [23400, 28800, 771], [23400, 32400, 900], [27000, 46800, 1164], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 830], [45000, 50400, 900], [46800, 64800, 1125], [50400, 59400, 900], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 900], [70200, 79200, 1285], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1440]]"
H12,H12,(M) Franklin,3,"[[19800, 23400, 900], [19800, 27000, 1200], [23400, 28800, 900], [23400, 32400, 900], [27000, 46800, 1100], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 1125], [50400, 59400, 900], [54000, 70200, 900], [59400, 66600, 900], [64800, 75600, 1200], [66600, 73800, 1028], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 2400]]"
H13,H13,© Santa Olga - (M) Los Heroes,3,"[[3600, 19800, 5400], [19800, 23400, 514], [19800, 27000, 1200], [23400, 28800, 490], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 675], [32400, 43200, 771], [34200, 45000, 771], [43200, 54000, 830], [45000, 50400, 675], [46800, 64800, 900], [50400, 59400, 642], [54000, 70200, 852], [59400, 66600, 654], [64800, 75600, 981], [66600, 73800, 800], [70200, 79200, 900], [73800, 79200, 900], [75600, 79200, 900], [79200, 86400, 3600]]"
H24,H24,La Victoria,3,"[[3600, 19800, 8100], [19800, 23400, 600], [19800, 27000, 1200], [23400, 28800, 600], [23400, 32400, 818], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 830], [45000, 50400, 900], [46800, 64800, 1200], [50400, 59400, 818], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 900], [70200, 79200, 900], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1800]]"
I01,I01,Villa Los Heroes,3,"[[0, 3600, 1800], [19800, 23400, 900], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 900], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 600], [46800, 64800, 1125], [50400, 59400, 600], [54000, 70200, 852], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 600], [70200, 79200, 900], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1200]]"
I03,I03,Villa Los Heroes,3,"[[19800, 23400, 1200], [19800, 27000, 1200], [23400, 28800, 600], [23400, 32400, 818], [27000, 46800, 1042], [28800, 34200, 600], [32400, 43200, 771], [34200, 45000, 514], [43200, 54000, 830], [45000, 50400, 540], [46800, 64800, 1000], [50400, 59400, 529], [54000, 70200, 900], [59400, 66600, 400], [64800, 75600, 981], [66600, 73800, 400], [70200, 79200, 750], [73800, 79200, 675], [75600, 79200, 900], [79200, 86400, 1028]]"
I03c,I03c,Valle Verde,3,"[[59400, 66600, 1800], [66600, 73800, 800]]"
I04,I04,Villa El Abraz,3,"[[0, 3600, 1800], [19800, 23400, 900], [19800, 27000, 1200], [23400, 28800, 600], [23400, 32400, 750], [27000, 46800, 900], [28800, 34200, 771], [32400, 43200, 771], [34200, 45000, 635], [43200, 54000, 771], [45000, 50400, 600], [46800, 64800, 900], [50400, 59400, 600], [54000, 70200, 771], [59400, 66600, 450], [64800, 75600, 900], [66600, 73800, 480], [70200, 79200, 900], [73800, 79200, 675], [75600, 79200, 1200], [79200, 86400, 1028]]"
